"","C-FOMI-AGAR-POT-63-16S","C-FOMI-AGAR-POT-64-16S","C-PENI-AGAR-OAT-65-16S","C-PENI-AGAR-OAT-66-16S","C-PENI-AGAR-POT-56-16S","C-PENI-AGAR-POT-57-16S","C-PENI-AGAR-POT-62-16S","C-UNKN-AGAR-OAT-50-16S","C-UNKN-AGAR-OAT-52-16S","C-UNKN-AGAR-OAT-59-16S","C-UNKN-AGAR-OAT-60-16S","C-UNKN-AGAR-OAT-61-16S","C-UNKN-AGAR-POT-55-16S","C-UNKN-AGAR-POT-67-16S","F-MSUB-WOOD-EPB-20-16S","F-MSUB-WOOD-EPB-22-16S","F-MSUB-WOOD-SAB-28-16S","L-CBRA-BARK-BOJ-02-16S","L-CFUR-BARK-BOJ-01-16S","L-CFUR-BARK-BOJ-11-16S","L-CFUR-BARK-BOJ-12-16S","L-CFUR-WOOD-BOJ-15-16S","L-CSTE-BARK-UKN-42-16S","L-CSTE-WOOD-EPB-39-16S","L-CTRI-BARK-BOJ-06-16S","L-CTRI-BARK-BOJ-08-16S","L-CTRI-BARK-BOJ-21-16S","L-CTRI-BARK-BOJ-36-16S","L-CTRI-BARK-BOJ-46-16S","L-CTRI-WOOD-BOJ-26-16S"
"ASV2875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32666776331005,0,0
"ASV2876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32666776331005,0,0
"ASV2878",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32666776331005
"ASV2879",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32666776331005
"ASV2880",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32666776331005
"ASV2888",5.29214819899053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2890",0,5.29394482029726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2892",0,0,5.29122381345898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2894",0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2895",0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2896",0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2899",0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2900",0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2901",0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2902",0,0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2903",0,0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2906",0,0,0,0,0,5.29122381345898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2907",0,0,0,0,0,0,5.28526564668115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2908",0,0,0,0,0,0,5.28526564668115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2909",0,0,0,0,0,0,0,0,5.28631189496455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2912",0,0,0,0,0,0,0,0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2913",0,0,0,0,0,0,0,0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2914",0,0,0,0,0,0,0,0,0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2915",0,0,0,0,0,0,0,0,0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2916",0,0,0,0,0,0,0,0,0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2919",0,0,0,0,0,0,0,0,0,0,0,0,0,5.28931940410023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2920",0,0,0,0,0,0,0,0,0,0,0,0,0,5.28931940410023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2921",0,0,0,0,0,0,0,0,0,0,0,0,0,5.28931940410023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2922",0,0,0,0,0,0,0,0,0,0,0,0,0,5.28931940410023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28631189496455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28631189496455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29122381345898,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29122381345898,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29122381345898,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2933",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0,0
"ASV2934",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0,0
"ASV2935",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0
"ASV2936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28833785589375,0,0,0,0,0,0,0,0,0,0
"ASV2937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29028112827007,0,0,0,0,0,0,0,0,0
"ASV2938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29028112827007,0,0,0,0,0,0,0,0,0
"ASV2939",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29028112827007,0,0,0,0,0,0,0,0,0
"ASV2940",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29028112827007,0,0,0,0,0,0,0,0,0
"ASV2941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29028112827007,0,0,0,0,0,0,0,0
"ASV2942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29028112827007,0,0,0,0,0,0,0,0
"ASV2944",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29028112827007,0,0,0,0,0,0,0,0
"ASV2945",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28931940410023,0,0,0,0,0,0
"ASV2946",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28931940410023,0,0,0,0,0,0
"ASV2947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28931940410023,0,0,0,0,0
"ASV2948",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28931940410023,0,0,0,0,0
"ASV2949",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28931940410023,0,0,0,0,0
"ASV2950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28931940410023,0,0,0,0,0
"ASV2952",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29122381345898,0,0,0
"ASV2953",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28526564668115,0,0
"ASV2954",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28526564668115,0,0
"ASV2955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29394482029726,0
"ASV2957",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28526564668115
"ASV2958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28526564668115
"ASV2959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28526564668115
"ASV2960",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28526564668115
"ASV2961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.28526564668115
"ASV2965",5.24952057709516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2966",0,0,5.24859647279088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2967",0,0,5.24859647279088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2968",0,0,5.24859647279088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2969",0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2970",0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2972",0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2973",0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2976",0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2977",0,0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2978",0,0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2979",0,0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2980",0,0,0,0,0,5.24859647279088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2985",0,0,0,0,0,0,0,5.24470949319974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2987",0,0,0,0,0,0,0,0,5.24368605165158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2988",0,0,0,0,0,0,0,0,5.24368605165158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2989",0,0,0,0,0,0,0,0,5.24368605165158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2993",0,0,0,0,0,0,0,0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2995",0,0,0,0,0,0,0,0,0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2996",0,0,0,0,0,0,0,0,0,0,0,0,5.24669264337592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2997",0,0,0,0,0,0,0,0,0,0,0,0,5.24669264337592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV2998",0,0,0,0,0,0,0,0,0,0,0,0,0,5.24669264337592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24368605165158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24368605165158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24859647279088,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24859647279088,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0,0
"ASV3010",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0,0
"ASV3011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0,0
"ASV3012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0,0
"ASV3013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0
"ASV3014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24571139437317,0,0,0,0,0,0,0,0,0,0
"ASV3017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24765407458025,0,0,0,0,0,0,0,0,0
"ASV3018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24765407458025,0,0,0,0,0,0,0,0,0
"ASV3019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24765407458025,0,0,0,0,0,0,0,0
"ASV3020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24765407458025,0,0,0,0,0,0,0,0
"ASV3021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24765407458025,0,0,0,0,0,0,0,0
"ASV3022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24765407458025,0,0,0,0,0,0,0,0
"ASV3023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24765407458025,0,0,0,0,0,0,0,0
"ASV3024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24765407458025,0,0,0,0,0,0,0,0
"ASV3025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24859647279088,0,0,0,0,0,0,0
"ASV3026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24859647279088,0,0,0,0,0,0,0
"ASV3028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24669264337592,0,0,0,0,0,0
"ASV3029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24669264337592,0,0,0,0,0,0
"ASV3030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24669264337592,0,0,0,0,0,0
"ASV3032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24669264337592,0,0,0,0,0
"ASV3033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24571139437317,0,0,0,0
"ASV3034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24571139437317,0,0,0,0
"ASV3035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24571139437317,0,0,0,0
"ASV3037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24264012295992,0,0
"ASV3038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24264012295992,0,0
"ASV3039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24264012295992
"ASV3040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24264012295992
"ASV3041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24264012295992
"ASV3043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24264012295992
"ASV3044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24264012295992
"ASV3045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24264012295992
"ASV3052",5.20559490569832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3054",0,0,0,5.20178695471371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3057",0,0,0,0,0,5.20467109991694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3061",0,0,0,0,0,0,0,5.20078537804972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3062",0,0,0,0,0,0,0,2.60303276675751,0,0,0,0,5.01233244663676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3063",0,0,0,0,0,0,0,0,0,0,5.20178695471371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3064",0,0,0,0,0,0,0,0,0,0,0,5.20178695471371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3065",0,0,0,0,0,0,0,0,0,0,0,5.20178695471371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3066",0,0,0,0,0,0,0,0,0,0,0,0,5.20276788611211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3067",0,0,0,0,0,0,0,0,0,0,0,0,5.20276788611211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3068",0,0,0,0,0,0,0,0,0,0,0,0,0,5.20276788611211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19976226821802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3070",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19976226821802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20178695471371,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20178695471371,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20467109991694,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20467109991694,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20467109991694,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20467109991694,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3080",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20467109991694,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20467109991694,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20467109991694,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20467109991694,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20178695471371,0,0,0,0,0,0,0,0,0,0,0
"ASV3088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20178695471371,0,0,0,0,0,0,0,0,0,0
"ASV3089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20178695471371,0,0,0,0,0,0,0,0,0,0
"ASV3090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20372900633375,0,0,0,0,0,0,0,0,0
"ASV3091",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20372900633375,0,0,0,0,0,0,0,0,0
"ASV3092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20372900633375,0,0,0,0,0,0,0,0
"ASV3093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20372900633375,0,0,0,0,0,0,0,0
"ASV3094",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20467109991694,0,0,0,0,0,0,0
"ASV3095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20467109991694,0,0,0,0,0,0,0
"ASV3097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20276788611211,0,0,0,0,0,0
"ASV3098",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20276788611211,0,0,0,0,0
"ASV3099",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20276788611211,0,0,0,0,0
"ASV3100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20276788611211,0,0,0,0,0
"ASV3101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20178695471371,0,0,0,0
"ASV3102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20178695471371,0,0,0,0
"ASV3103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20178695471371,0,0,0,0
"ASV3107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20467109991694,0,0,0
"ASV3108",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20467109991694,0,0,0
"ASV3112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19871667877188
"ASV3113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19871667877188
"ASV3114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.19871667877188
"ASV3130",5.16028963680336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3131",0,5.16208451592175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3132",0,0,5.15936614848676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3133",0,0,5.15936614848676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3134",0,0,0,5.15648299571096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3136",0,0,0,5.15648299571096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3137",0,0,0,5.15648299571096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3139",0,0,0,0,5.15648299571096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3140",0,0,0,0,5.15648299571096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3141",0,0,0,0,0,5.15936614848676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3142",0,0,0,0,0,5.15936614848676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3143",0,0,0,0,0,0,5.15341377840159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3144",0,0,0,0,0,0,5.15341377840159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3145",0,0,0,0,0,0,0,5.15548176414625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3146",0,0,0,0,0,0,0,5.15548176414625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASV3147",0,0,0,0,0,0,0,0,5.15445900707788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
